ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
21.0,4.0,"Wed, Oct 26, 2016",28.0,45.0,12.0,35.0,89.0,18.0,22.0,,W,10:30p,W 1,0,Houston Rockets,114,11.0,,24.0,30.0,120,10.0,15.0,39.0,1
16.0,7.0,"Fri, Oct 28, 2016",32.0,32.0,9.0,23.0,84.0,16.0,21.0,@,L,9:00p,L 1,1,Utah Jazz,96,11.0,,29.0,-35.0,89,6.0,14.0,43.0,1
20.0,2.0,"Sun, Oct 30, 2016",30.0,35.0,7.0,32.0,87.0,19.0,24.0,@,L,7:00p,L 2,2,Oklahoma City Thunder,113,11.0,,18.0,-85.0,96,15.0,21.0,41.0,1
14.0,2.0,"Tue, Nov 1, 2016",33.0,40.0,6.0,28.0,89.0,22.0,25.0,@,L,7:00p,L 3,3,Indiana Pacers,115,11.0,,25.0,-35.0,108,8.0,19.0,44.0,1
24.0,9.0,"Wed, Nov 2, 2016",31.0,48.0,9.0,22.0,90.0,18.0,20.0,@,W,7:30p,W 1,3,Atlanta Hawks,116,11.0,,25.0,35.0,123,11.0,15.0,42.0,2
26.0,5.0,"Fri, Nov 4, 2016",35.0,45.0,8.0,30.0,95.0,19.0,21.0,,W,10:30p,W 2,3,Golden State Warriors,97,16.0,,19.0,100.0,117,9.0,16.0,51.0,3
22.0,5.0,"Sun, Nov 6, 2016",38.0,41.0,10.0,23.0,90.0,27.0,35.0,,W,9:30p,W 3,3,Phoenix Suns,108,15.0,,22.0,55.0,119,8.0,19.0,53.0,4
20.0,1.0,"Tue, Nov 8, 2016",29.0,38.0,10.0,26.0,78.0,11.0,14.0,,L,10:30p,L 1,4,Dallas Mavericks,109,8.0,,19.0,-60.0,97,6.0,16.0,37.0,4
18.0,2.0,"Thu, Nov 10, 2016",38.0,38.0,9.0,27.0,74.0,16.0,22.0,@,W,10:30p,W 1,4,Sacramento Kings,91,4.0,,19.0,50.0,101,8.0,21.0,42.0,5
36.0,5.0,"Sat, Nov 12, 2016",37.0,52.0,16.0,30.0,94.0,6.0,7.0,@,W,7:00p,W 2,4,New Orleans Pelicans,99,10.0,,17.0,135.0,126,8.0,10.0,47.0,6
16.0,5.0,"Sun, Nov 13, 2016",34.0,33.0,8.0,24.0,71.0,25.0,30.0,@,L,7:00p,L 1,5,Minnesota Timberwolves,125,5.0,,31.0,-130.0,99,6.0,17.0,39.0,6
24.0,2.0,"Tue, Nov 15, 2016",41.0,41.0,9.0,28.0,92.0,34.0,43.0,,W,10:30p,W 1,5,Brooklyn Nets,118,14.0,,17.0,35.0,125,9.0,11.0,55.0,7
24.0,1.0,"Fri, Nov 18, 2016",30.0,39.0,12.0,25.0,87.0,17.0,21.0,,L,10:30p,L 1,6,San Antonio Spurs,116,15.0,,21.0,-45.0,107,6.0,13.0,45.0,7
26.0,3.0,"Sun, Nov 20, 2016",27.0,41.0,13.0,31.0,93.0,15.0,21.0,,L,9:30p,L 2,7,Chicago Bulls,118,10.0,,19.0,-40.0,110,11.0,10.0,37.0,7
25.0,7.0,"Tue, Nov 22, 2016",29.0,42.0,14.0,27.0,83.0,13.0,16.0,,W,10:30p,W 1,7,Oklahoma City Thunder,109,6.0,,17.0,10.0,111,8.0,17.0,35.0,8
22.0,1.0,"Wed, Nov 23, 2016",30.0,40.0,8.0,20.0,93.0,18.0,22.0,@,L,10:30p,L 1,8,Golden State Warriors,149,7.0,,25.0,-215.0,106,5.0,11.0,37.0,8
20.0,3.0,"Fri, Nov 25, 2016",31.0,32.0,5.0,22.0,90.0,16.0,23.0,,L,10:30p,L 2,9,Golden State Warriors,109,14.0,,16.0,-120.0,85,12.0,18.0,45.0,8
20.0,2.0,"Sun, Nov 27, 2016",38.0,42.0,8.0,20.0,95.0,17.0,20.0,,W,9:30p,W 1,9,Atlanta Hawks,94,15.0,,15.0,75.0,109,7.0,9.0,53.0,9
26.0,5.0,"Tue, Nov 29, 2016",38.0,37.0,5.0,30.0,87.0,9.0,18.0,@,L,8:00p,L 1,10,New Orleans Pelicans,105,9.0,,17.0,-85.0,88,8.0,12.0,47.0,9
17.0,3.0,"Wed, Nov 30, 2016",42.0,33.0,2.0,8.0,81.0,28.0,41.0,@,W,8:00p,W 1,10,Chicago Bulls,90,18.0,,24.0,30.0,96,12.0,23.0,60.0,10
16.0,2.0,"Fri, Dec 2, 2016",27.0,32.0,6.0,26.0,93.0,10.0,17.0,@,L,7:30p,L 1,11,Toronto Raptors,113,19.0,,18.0,-165.0,80,6.0,16.0,46.0,10
16.0,4.0,"Sat, Dec 3, 2016",30.0,35.0,7.0,21.0,81.0,23.0,29.0,@,L,8:00p,L 2,12,Memphis Grizzlies,103,14.0,,18.0,-15.0,100,7.0,18.0,44.0,10
15.0,1.0,"Mon, Dec 5, 2016",28.0,39.0,5.0,14.0,87.0,18.0,23.0,,L,10:30p,L 3,13,Utah Jazz,107,15.0,,23.0,-30.0,101,8.0,10.0,43.0,10
14.0,4.0,"Wed, Dec 7, 2016",25.0,34.0,5.0,20.0,87.0,22.0,27.0,@,L,8:00p,L 4,14,Houston Rockets,134,14.0,,22.0,-195.0,95,13.0,27.0,39.0,10
18.0,2.0,"Fri, Dec 9, 2016",39.0,40.0,9.0,26.0,87.0,26.0,34.0,,L,10:30p,L 5,15,Phoenix Suns,119,10.0,,21.0,-20.0,115,4.0,15.0,49.0,10
26.0,1.0,"Sun, Dec 11, 2016",32.0,42.0,10.0,28.0,88.0,18.0,22.0,,L,9:30p,L 6,16,New York Knicks,118,9.0,,22.0,-30.0,112,7.0,14.0,41.0,10
18.0,3.0,"Mon, Dec 12, 2016",22.0,33.0,10.0,23.0,84.0,16.0,21.0,@,L,10:30p,L 7,17,Sacramento Kings,116,17.0,,16.0,-120.0,92,12.0,19.0,39.0,10
11.0,6.0,"Wed, Dec 14, 2016",31.0,35.0,6.0,27.0,91.0,21.0,34.0,@,L,7:30p,L 8,18,Brooklyn Nets,107,18.0,,26.0,-50.0,97,8.0,10.0,49.0,10
