ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
25.0,3.0,"Tue, Oct 25, 2016",34.0,47.0,12.0,24.0,98.0,23.0,26.0,@,W,10:30p,W 1,0,Golden State Warriors,100,21.0,,19.0,145.0,129,13.0,13.0,55.0,1
23.0,8.0,"Thu, Oct 27, 2016",31.0,36.0,6.0,18.0,79.0,24.0,27.0,@,W,10:30p,W 2,0,Sacramento Kings,94,9.0,,26.0,40.0,102,10.0,9.0,40.0,2
21.0,7.0,"Sat, Oct 29, 2016",44.0,35.0,10.0,24.0,83.0,18.0,23.0,,W,8:00p,W 3,0,New Orleans Pelicans,79,6.0,,15.0,95.0,98,6.0,9.0,50.0,3
20.0,5.0,"Sun, Oct 30, 2016",30.0,37.0,10.0,18.0,82.0,22.0,26.0,@,W,6:00p,W 4,0,Miami Heat,99,14.0,,26.0,35.0,106,4.0,15.0,44.0,4
19.0,5.0,"Tue, Nov 1, 2016",30.0,33.0,6.0,20.0,76.0,19.0,21.0,,L,8:30p,L 1,1,Utah Jazz,106,4.0,,15.0,-75.0,91,6.0,9.0,34.0,4
17.0,8.0,"Fri, Nov 4, 2016",40.0,37.0,6.0,20.0,83.0,20.0,22.0,@,W,9:00p,W 1,1,Utah Jazz,86,9.0,,25.0,70.0,100,9.0,11.0,49.0,5
19.0,5.0,"Sat, Nov 5, 2016",33.0,30.0,10.0,25.0,74.0,22.0,25.0,,L,8:30p,L 1,2,Los Angeles Clippers,116,7.0,,18.0,-120.0,92,5.0,15.0,40.0,5
22.0,5.0,"Wed, Nov 9, 2016",29.0,33.0,7.0,23.0,84.0,26.0,30.0,,L,9:30p,L 2,3,Houston Rockets,101,10.0,,15.0,-10.0,99,14.0,10.0,39.0,5
24.0,2.0,"Fri, Nov 11, 2016",35.0,36.0,9.0,20.0,81.0,15.0,19.0,,W,8:30p,W 1,3,Detroit Pistons,86,10.0,,13.0,50.0,96,8.0,8.0,45.0,6
21.0,11.0,"Sat, Nov 12, 2016",33.0,41.0,5.0,18.0,76.0,19.0,24.0,@,W,8:00p,W 2,3,Houston Rockets,100,2.0,,19.0,30.0,106,6.0,10.0,35.0,7
24.0,7.0,"Mon, Nov 14, 2016",38.0,33.0,8.0,15.0,82.0,20.0,27.0,,W,8:30p,W 3,3,Miami Heat,90,14.0,,15.0,20.0,94,4.0,17.0,52.0,8
