ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
19.0,3.0,"Wed, Oct 17, 2018",38.0,41.0,10.0,36.0,90.0,15.0,18.0,@,L,7:30p,L 1,1,New York Knicks,126,7.0,,30.0,-95.0,107,7.0,24.0,45.0,0
27.0,5.0,"Fri, Oct 19, 2018",29.0,41.0,14.0,30.0,83.0,21.0,36.0,@,L,8:00p,L 2,2,Memphis Grizzlies,131,11.0,,31.0,-70.0,117,9.0,19.0,40.0,0
32.0,7.0,"Sun, Oct 21, 2018",35.0,48.0,22.0,47.0,98.0,15.0,19.0,@,W,6:00p,W 1,2,Cleveland Cavaliers,111,9.0,,21.0,110.0,133,9.0,12.0,44.0,1
28.0,6.0,"Wed, Oct 24, 2018",44.0,37.0,15.0,38.0,91.0,22.0,31.0,,W,7:00p,W 2,2,Dallas Mavericks,104,10.0,,26.0,35.0,111,6.0,15.0,54.0,2
20.0,8.0,"Sat, Oct 27, 2018",37.0,27.0,12.0,40.0,84.0,19.0,23.0,,L,7:30p,L 1,3,Chicago Bulls,97,11.0,,13.0,-60.0,85,9.0,22.0,48.0,2
20.0,3.0,"Mon, Oct 29, 2018",37.0,35.0,8.0,37.0,94.0,14.0,21.0,@,L,7:00p,L 2,4,Philadelphia 76ers,113,10.0,,18.0,-105.0,92,10.0,13.0,47.0,2
25.0,8.0,"Tue, Oct 30, 2018",33.0,44.0,15.0,35.0,82.0,11.0,17.0,@,L,7:00p,L 3,5,Cleveland Cavaliers,136,6.0,,29.0,-110.0,114,6.0,22.0,39.0,2
26.0,6.0,"Thu, Nov 1, 2018",33.0,42.0,8.0,31.0,87.0,23.0,34.0,,L,7:30p,L 4,6,Sacramento Kings,146,10.0,,28.0,-155.0,115,6.0,22.0,43.0,2
33.0,7.0,"Sat, Nov 3, 2018",29.0,46.0,13.0,32.0,88.0,18.0,23.0,,W,7:30p,W 1,6,Miami Heat,118,8.0,,21.0,25.0,123,11.0,16.0,37.0,3
22.0,9.0,"Tue, Nov 6, 2018",30.0,41.0,6.0,30.0,85.0,14.0,18.0,@,L,7:00p,L 1,7,Charlotte Hornets,113,7.0,,18.0,-55.0,102,13.0,22.0,37.0,3
26.0,9.0,"Wed, Nov 7, 2018",30.0,37.0,11.0,38.0,92.0,22.0,29.0,,L,7:30p,L 2,8,New York Knicks,112,15.0,,30.0,-25.0,107,5.0,17.0,45.0,3
17.0,2.0,"Fri, Nov 9, 2018",44.0,36.0,7.0,28.0,79.0,30.0,40.0,,L,7:30p,L 3,9,Detroit Pistons,124,9.0,,21.0,-75.0,109,6.0,16.0,53.0,3
25.0,4.0,"Sun, Nov 11, 2018",34.0,41.0,13.0,37.0,95.0,11.0,13.0,@,L,9:30p,L 4,10,Los Angeles Lakers,107,10.0,,23.0,-5.0,106,11.0,17.0,44.0,3
25.0,2.0,"Tue, Nov 13, 2018",32.0,40.0,12.0,32.0,89.0,11.0,15.0,@,L,10:30p,L 5,11,Golden State Warriors,110,10.0,,18.0,-35.0,103,9.0,14.0,42.0,3
20.0,5.0,"Thu, Nov 15, 2018",28.0,32.0,9.0,42.0,92.0,20.0,27.0,@,L,9:00p,L 6,12,Denver Nuggets,138,15.0,,22.0,-225.0,93,7.0,19.0,43.0,3
20.0,6.0,"Sat, Nov 17, 2018",36.0,31.0,8.0,29.0,87.0,19.0,27.0,@,L,7:00p,L 7,13,Indiana Pacers,97,5.0,,24.0,-40.0,89,15.0,18.0,41.0,3
29.0,6.0,"Mon, Nov 19, 2018",35.0,45.0,12.0,38.0,101.0,17.0,19.0,,L,7:30p,L 8,14,Los Angeles Clippers,127,16.0,,38.0,-40.0,119,6.0,14.0,51.0,3
24.0,7.0,"Wed, Nov 21, 2018",25.0,42.0,10.0,36.0,93.0,14.0,18.0,,L,7:30p,L 9,15,Toronto Raptors,124,9.0,,21.0,-80.0,108,10.0,9.0,34.0,3
22.0,7.0,"Fri, Nov 23, 2018",35.0,35.0,6.0,35.0,81.0,20.0,29.0,,L,7:30p,L 10,16,Boston Celtics,114,5.0,,26.0,-90.0,96,9.0,20.0,40.0,3
34.0,9.0,"Sun, Nov 25, 2018",32.0,50.0,16.0,39.0,94.0,8.0,11.0,,W,6:00p,W 1,16,Charlotte Hornets,123,9.0,,23.0,5.0,124,5.0,15.0,41.0,4
22.0,7.0,"Tue, Nov 27, 2018",36.0,38.0,12.0,31.0,80.0,27.0,32.0,@,W,7:30p,W 2,16,Miami Heat,113,10.0,,24.0,10.0,115,13.0,24.0,46.0,5
20.0,8.0,"Wed, Nov 28, 2018",38.0,32.0,11.0,44.0,93.0,19.0,22.0,@,L,7:00p,L 1,17,Charlotte Hornets,108,16.0,,25.0,-70.0,94,11.0,19.0,54.0,5
26.0,3.0,"Fri, Nov 30, 2018",28.0,43.0,11.0,36.0,96.0,12.0,20.0,@,L,8:00p,L 2,18,Oklahoma City Thunder,124,14.0,,12.0,-75.0,109,15.0,21.0,42.0,5
23.0,4.0,"Mon, Dec 3, 2018",26.0,44.0,5.0,26.0,90.0,18.0,24.0,,L,7:30p,L 3,19,Golden State Warriors,128,9.0,,21.0,-85.0,111,10.0,18.0,35.0,5
28.0,4.0,"Wed, Dec 5, 2018",35.0,41.0,12.0,38.0,92.0,23.0,31.0,,L,7:30p,L 4,20,Washington Wizards,131,8.0,,27.0,-70.0,117,13.0,17.0,43.0,5
33.0,11.0,"Sat, Dec 8, 2018",42.0,40.0,15.0,42.0,93.0,11.0,16.0,,W,7:30p,W 1,20,Denver Nuggets,98,9.0,,23.0,40.0,106,9.0,18.0,51.0,6
