ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
18.0,5.0,"Tue, Oct 16, 2018",41.0,34.0,5.0,26.0,87.0,14.0,23.0,@,L,8:00p,L 1,1,Boston Celtics,105,6.0,,20.0,-90.0,87,8.0,16.0,47.0,0
30.0,8.0,"Thu, Oct 18, 2018",44.0,44.0,12.0,36.0,93.0,27.0,30.0,,W,8:00p,W 1,1,Chicago Bulls,108,11.0,,17.0,95.0,127,10.0,13.0,55.0,1
33.0,3.0,"Sat, Oct 20, 2018",33.0,45.0,17.0,33.0,94.0,9.0,10.0,,W,7:30p,W 2,1,Orlando Magic,115,13.0,,21.0,5.0,116,8.0,10.0,46.0,2
32.0,8.0,"Tue, Oct 23, 2018",40.0,49.0,14.0,43.0,98.0,20.0,28.0,@,L,7:00p,L 1,2,Detroit Pistons,133,8.0,OT,24.0,-5.0,132,3.0,11.0,48.0,2
29.0,5.0,"Wed, Oct 24, 2018",42.0,38.0,11.0,34.0,92.0,21.0,30.0,@,L,9:30p,L 2,3,Milwaukee Bucks,123,8.0,,27.0,-75.0,108,4.0,16.0,50.0,2
18.0,8.0,"Sat, Oct 27, 2018",42.0,35.0,10.0,28.0,91.0,25.0,30.0,,W,7:30p,W 1,3,Charlotte Hornets,103,14.0,,23.0,10.0,105,4.0,11.0,56.0,3
33.0,9.0,"Mon, Oct 29, 2018",48.0,41.0,14.0,47.0,99.0,17.0,18.0,,W,7:00p,W 2,3,Atlanta Hawks,92,16.0,,22.0,105.0,113,7.0,19.0,64.0,4
25.0,5.0,"Tue, Oct 30, 2018",30.0,38.0,14.0,40.0,91.0,22.0,30.0,@,L,7:30p,L 1,4,Toronto Raptors,129,17.0,,24.0,-85.0,112,7.0,23.0,47.0,4
29.0,7.0,"Thu, Nov 1, 2018",33.0,44.0,13.0,27.0,93.0,21.0,28.0,,W,7:00p,W 1,4,Los Angeles Clippers,113,10.0,,30.0,45.0,122,7.0,14.0,43.0,5
21.0,3.0,"Sat, Nov 3, 2018",42.0,28.0,9.0,29.0,69.0,44.0,51.0,,W,1:00p,W 2,4,Detroit Pistons,99,3.0,,31.0,50.0,109,11.0,17.0,45.0,6
16.0,1.0,"Sun, Nov 4, 2018",37.0,31.0,4.0,20.0,65.0,31.0,41.0,@,L,6:00p,L 1,5,Brooklyn Nets,122,9.0,,21.0,-125.0,97,6.0,27.0,46.0,6
